# Total Phase Data Center(tm) v8.10,,,,,,,,,
# (c) 2005-2026 Total Phase, Inc.,,,,,,,,
# www.totalphase.com,,,,,,,,,
#,,,,,,,,,
# ,,,,,,,,,
#,,,,,,,,,
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data,Description
0,937,8:56.241.729,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,938,8:58.252.961,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,939,8:58.253.047,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,940,9:00.254.062,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,941,9:00.254.149,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,942,9:02.255.282,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,943,9:02.255.369,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,944,9:04.256.510,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,945,9:04.256.596,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,946,9:06.257.718,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,947,9:06.257.805,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,948,9:08.258.943,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,949,9:08.259.030,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,950,9:10.260.146,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,951,9:10.260.233,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,952,9:12.264.366,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,953,9:12.264.453,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,954,9:14.265.582,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,955,9:14.265.669,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,956,9:15.663.846,87.000 us,1 B,,S,36,Write Transaction,00,Set pointer Status (0x000)
0,957,9:15.663.933,125.500 us,2 B,,SP,36,Read Transaction,00 00*,Read Status (0x000) = 0x0000 (no named flags set)
0,958,9:15.664.065,126.800 us,1 B,,S,36,Write Transaction,D7,Set pointer ChgDetails01 (0x0D7)
0,959,9:15.664.192,125.500 us,2 B,,SP,36,Read Transaction,00 32*,"Read ChgDetails01 (0x0D7) = 0x3200 (BAT_DTLS=3 (battery OK), CHG_DTLS=2 (fast-charge constant voltage), BYP_DTLS=0 (BYP node OK))"
0,960,9:15.664.325,86.600 us,1 B,,S,37,Write Transaction,9D,Set pointer nFilterCfg (0x19D)
0,961,9:15.664.411,125.500 us,2 B,,SP,37,Read Transaction,A4 CE*,"Read nFilterCfg (0x19D) = 0xCEA4 (TEMP=1, MIX=13, VOLT=2, CURR=4)"
0,962,9:15.664.543,86.550 us,1 B,,S,36,Write Transaction,2F,Set pointer LearnCfg (0x02F)
0,963,9:15.664.630,125.500 us,2 B,,SP,36,Read Transaction,86 46*,"Read LearnCfg (0x02F) = 0x4686 (FiltEmpty=0 (detect empty using VCell), LearnStage=0, MixEn=1 (MixEn enabled))"
0,964,9:15.664.763,86.650 us,1 B,,S,36,Write Transaction,00,Set pointer Status (0x000)
0,965,9:15.664.850,125.450 us,2 B,,SP,36,Read Transaction,00 00*,Read Status (0x000) = 0x0000 (no named flags set)
0,966,9:15.665.051,87.000 us,1 B,,S,36,Write Transaction,52,Set pointer VSys (0x052)
0,967,9:15.665.138,125.500 us,2 B,,SP,36,Read Transaction,0E D1*,Read VSys (0x052) = 0xD10E (4181.094 mV)
0,968,9:15.665.271,86.800 us,1 B,,S,36,Write Transaction,51,Set pointer ICHGIN (0x051)
0,969,9:15.665.358,125.500 us,2 B,,SP,36,Read Transaction,D0 09*,Read ICHGIN (0x051) = 0x09D0 (392.5 mA)
0,970,9:15.665.492,86.900 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,971,9:15.665.578,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,972,9:15.665.863,86.950 us,1 B,,S,36,Write Transaction,D5,Set pointer nChgConfig5 (0x0D5)
0,973,9:15.665.950,125.500 us,2 B,,SP,36,Read Transaction,03 00*,"Read nChgConfig5 (0x0D5) = 0x0003 (ChgEnable=1 (charger enabled), CCDetEn=1 (CC pin detection enabled))"
0,974,9:15.666.124,86.950 us,1 B,,S,36,Write Transaction,3A,Set pointer ProtStatus (0x03A)
0,975,9:15.666.211,125.500 us,2 B,,SP,36,Read Transaction,00 00*,Read ProtStatus (0x03A) = 0x0000 (no named flags set)
0,976,9:15.666.407,87.000 us,1 B,,S,36,Write Transaction,3E,Set pointer FProtStat (0x03E)
0,977,9:15.666.494,125.450 us,2 B,,SP,36,Read Transaction,00 06*,"Read FProtStat (0x03E) = 0x0600 (StepID=4 (step 4), Tempid=0 (Room))"
0,978,9:15.666.710,86.900 us,1 B,,S,36,Write Transaction,D6,Set pointer ChgDetails00 (0x0D6)
0,979,9:15.666.797,125.450 us,2 B,,SP,36,Read Transaction,60 DD*,"Read ChgDetails00 (0x0D6) = 0xDD60 (AICL_OK=1 (not in AICL mode), CHGIN_OK=1 (CHGIN valid), CHG_OK=1 (charging or charger off), BAT_OK=1 (BAT_DTLS 0x3, 0x4 or 0x7), BYP_OK=1 (BYP node OK), CHGIN_DTLS=3 (VCHGIN valid), CHGEN=0 (CHGEN pin high))"
0,980,9:15.667.106,87.000 us,1 B,,S,37,Write Transaction,C2,Set pointer nChgCfg0 (0x1C2)
0,981,9:15.667.193,125.500 us,2 B,,SP,37,Read Transaction,C1 00*,Read nChgCfg0 (0x1C2) = 0x00C1 (StepChgMode=0 (CV step charging))
0,982,9:15.667.325,86.900 us,1 B,,S,36,Write Transaction,D7,Set pointer ChgDetails01 (0x0D7)
0,983,9:15.667.412,125.450 us,2 B,,SP,36,Read Transaction,00 32*,"Read ChgDetails01 (0x0D7) = 0x3200 (BAT_DTLS=3 (battery OK), CHG_DTLS=2 (fast-charge constant voltage), BYP_DTLS=0 (BYP node OK))"
0,984,9:15.667.663,86.500 us,1 B,,S,37,Write Transaction,CE,Set pointer nIChgCfg1 (0x1CE)
0,985,9:15.667.750,125.500 us,2 B,,SP,37,Read Transaction,28 22*,"Read nIChgCfg1 (0x1CE) = 0x2228 (WarmChargeCurr=200 mA below room, RoomChargeCurr=900 mA, CoolChargeCurr=400 mA below room)"
0,986,9:15.667.929,87.000 us,1 B,,S,36,Write Transaction,1A,Set pointer VCell (0x01A)
0,987,9:15.668.016,125.450 us,2 B,,SP,36,Read Transaction,03 D1*,Read VCell (0x01A) = 0xD103 (4180.234 mV)
0,988,9:15.668.149,86.800 us,1 B,,S,36,Write Transaction,1C,Set pointer Current (0x01C)
0,989,9:15.668.236,125.500 us,2 B,,SP,36,Read Transaction,8E 01*,Read Current (0x01C) = 0x018E (62.1875 mA)
0,990,9:15.668.370,86.800 us,1 B,,S,36,Write Transaction,1B,Set pointer Temp (0x01B)
0,991,9:15.668.457,125.500 us,2 B,,SP,36,Read Transaction,61 16*,Read Temp (0x01B) = 0x1661 (22.37891 degC)
0,992,9:15.668.591,86.850 us,1 B,,S,36,Write Transaction,34,Set pointer DieTemp (0x034)
0,993,9:15.668.678,125.500 us,2 B,,SP,36,Read Transaction,00 1E*,Read DieTemp (0x034) = 0x1E00 (30 degC)
0,994,9:15.668.812,86.500 us,1 B,,S,36,Write Transaction,07,Set pointer RepSOC (0x007)
0,995,9:15.668.898,125.500 us,2 B,,SP,36,Read Transaction,03 64*,Read RepSOC (0x007) = 0x6403 (100.0117 %)
0,996,9:15.669.033,86.600 us,1 B,,S,36,Write Transaction,06,Set pointer RepCap (0x006)
0,997,9:15.669.119,125.500 us,2 B,,SP,36,Read Transaction,1F 0F*,Read RepCap (0x006) = 0x0F1F (1935.5 mAh)
0,998,9:15.669.252,86.900 us,1 B,,S,36,Write Transaction,2A,Set pointer ChargingVoltage (0x02A)
0,999,9:15.669.339,125.450 us,2 B,,SP,36,Read Transaction,00 D2*,Read ChargingVoltage (0x02A) = 0xD200 (4200 mV)
0,1000,9:15.669.473,86.800 us,1 B,,S,36,Write Transaction,28,Set pointer ChargingCurrent (0x028)
0,1001,9:15.669.559,125.500 us,2 B,,SP,36,Read Transaction,80 02*,Read ChargingCurrent (0x028) = 0x0280 (100 mA)
0,1002,9:15.669.693,86.850 us,1 B,,S,36,Write Transaction,29,Set pointer IChgTerm (0x029)
0,1003,9:15.669.780,125.500 us,2 B,,SP,36,Read Transaction,80 0C*,Read IChgTerm (0x029) = 0x0C80 (500 mA)
0,1004,9:15.669.913,86.550 us,1 B,,S,36,Write Transaction,18,Set pointer DesignCap (0x018)
0,1005,9:15.669.999,125.500 us,2 B,,SP,36,Read Transaction,D8 0E*,Read DesignCap (0x018) = 0x0ED8 (1900 mAh)
0,1006,9:15.670.133,87.050 us,1 B,,S,36,Write Transaction,10,Set pointer FullCapRep (0x010)
0,1007,9:15.670.220,125.450 us,2 B,,SP,36,Read Transaction,1F 0F*,Read FullCapRep (0x010) = 0x0F1F (1935.5 mAh)
0,1008,9:15.670.353,86.850 us,1 B,,S,36,Write Transaction,25,Set pointer VFRemCap (0x025)
0,1009,9:15.670.440,125.500 us,2 B,,SP,36,Read Transaction,1F 0F*,Read VFRemCap (0x025) = 0x0F1F (1935.5 mAh)
0,1010,9:15.670.573,86.850 us,1 B,,S,36,Write Transaction,FF,Set pointer VFSOC (0x0FF)
0,1011,9:15.670.660,125.500 us,2 B,,SP,36,Read Transaction,D6 57*,Read VFSOC (0x0FF) = 0x57D6 (87.83594 %)
0,1012,9:16.266.863,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1013,9:16.266.950,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1014,9:18.268.011,122.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1015,9:18.268.134,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1016,9:20.269.236,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1017,9:20.269.323,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1018,9:22.270.445,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1019,9:22.270.532,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1020,9:24.271.666,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1021,9:24.271.753,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1022,9:26.272.888,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1023,9:26.272.975,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1024,9:28.274.087,122.700 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1025,9:28.274.209,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1026,9:30.275.306,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1027,9:30.275.393,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1028,9:32.276.516,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1029,9:32.276.603,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1030,9:34.277.738,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1031,9:34.277.825,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1032,9:36.278.955,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1033,9:36.279.042,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1034,9:38.280.169,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1035,9:38.280.256,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1036,9:40.281.391,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1037,9:40.281.478,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1038,9:42.282.602,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1039,9:42.282.689,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1040,9:44.283.816,86.500 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1041,9:44.283.903,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1042,9:46.394.613,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1043,9:46.394.700,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1044,9:48.395.277,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1045,9:48.395.364,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1046,9:50.413.948,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1047,9:50.414.035,125.450 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1048,9:52.414.693,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1049,9:52.414.780,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1050,9:54.428.648,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1051,9:54.428.735,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1052,9:56.429.136,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1053,9:56.429.223,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1054,9:58.430.363,86.950 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1055,9:58.430.450,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1056,10:00.431.563,87.000 us,1 B,,S,36,Write Transaction,D8,Set pointer UsbDetails (0x0D8)
0,1057,10:00.431.650,125.500 us,2 B,,SP,36,Read Transaction,77 23*,"Read UsbDetails (0x0D8) = 0x2377 (CHGTYP=1 (SDP (500mA)), PRCHGTYP=0 (no proprietary charger), CC_CURR=3 (3.0A), USB_INLIM=3000 mA)"
0,1058,10:02.322.131,,,,,,Capture stopped,[09/01/26 11:10:21],Capture stopped [09/01/26 11:10:21]
